count,as_of_year,county_name,state_name
"16924","2017","Franklin County","Ohio"
"430","2015","Fulton County","Ohio"
"407","2016","Fulton County","Ohio"
"445","2017","Fulton County","Ohio"
"158","2015","Gallia County","Ohio"
"143","2016","Gallia County","Ohio"
"191","2017","Gallia County","Ohio"
"964","2015","Geauga County","Ohio"
"1085","2016","Geauga County","Ohio"
"1141","2017","Geauga County","Ohio"
"1941","2015","Greene County","Ohio"
"2095","2016","Greene County","Ohio"
"2460","2017","Greene County","Ohio"
"265","2015","Guernsey County","Ohio"
"290","2016","Guernsey County","Ohio"
"298","2017","Guernsey County","Ohio"
"8442","2015","Hamilton County","Ohio"
"9441","2016","Hamilton County","Ohio"
"9997","2017","Hamilton County","Ohio"
"903","2015","Hancock County","Ohio"
"976","2016","Hancock County","Ohio"
"942","2017","Hancock County","Ohio"
"214","2015","Hardin County","Ohio"
"214","2016","Hardin County","Ohio"
"228","2017","Hardin County","Ohio"
"76","2015","Harrison County","Ohio"
"93","2016","Harrison County","Ohio"
"81","2017","Harrison County","Ohio"
"205","2015","Henry County","Ohio"
"259","2016","Henry County","Ohio"
"271","2017","Henry County","Ohio"
"307","2015","Highland County","Ohio"
"383","2016","Highland County","Ohio"
"398","2017","Highland County","Ohio"
"215","2015","Hocking County","Ohio"
"247","2016","Hocking County","Ohio"
"224","2017","Hocking County","Ohio"
"162","2015","Holmes County","Ohio"
"182","2016","Holmes County","Ohio"
"129","2017","Holmes County","Ohio"
"432","2015","Huron County","Ohio"
"507","2016","Huron County","Ohio"
"474","2017","Huron County","Ohio"
"204","2015","Jackson County","Ohio"
"334","2016","Jackson County","Ohio"
"282","2017","Jackson County","Ohio"
"415","2015","Jefferson County","Ohio"
"447","2016","Jefferson County","Ohio"
"486","2017","Jefferson County","Ohio"
"628","2015","Knox County","Ohio"
"704","2016","Knox County","Ohio"
"686","2017","Knox County","Ohio"
"2687","2015","Lake County","Ohio"
"2875","2016","Lake County","Ohio"
"3189","2017","Lake County","Ohio"
"408","2015","Lawrence County","Ohio"
"446","2016","Lawrence County","Ohio"
"467","2017","Lawrence County","Ohio"
"2269","2015","Licking County","Ohio"
"2619","2016","Licking County","Ohio"
"2653","2017","Licking County","Ohio"
"414","2015","Logan County","Ohio"
"474","2016","Logan County","Ohio"
"501","2017","Logan County","Ohio"
"3234","2015","Lorain County","Ohio"
"3850","2016","Lorain County","Ohio"
"4080","2017","Lorain County","Ohio"
"3768","2015","Lucas County","Ohio"
"4194","2016","Lucas County","Ohio"
"4549","2017","Lucas County","Ohio"
"431","2015","Madison County","Ohio"
"521","2016","Madison County","Ohio"
"527","2017","Madison County","Ohio"
"1798","2015","Mahoning County","Ohio"
"2071","2016","Mahoning County","Ohio"
"2087","2017","Mahoning County","Ohio"
"454","2015","Marion County","Ohio"
"520","2016","Marion County","Ohio"
"540","2017","Marion County","Ohio"
"2438","2015","Medina County","Ohio"
"2752","2016","Medina County","Ohio"
"2781","2017","Medina County","Ohio"
"80","2015","Meigs County","Ohio"
"78","2016","Meigs County","Ohio"
"86","2017","Meigs County","Ohio"
"188","2015","Mercer County","Ohio"
"263","2016","Mercer County","Ohio"
"193","2017","Mercer County","Ohio"
"1303","2015","Miami County","Ohio"
"1420","2016","Miami County","Ohio"
"1555","2017","Miami County","Ohio"
"75","2015","Monroe County","Ohio"
"68","2016","Monroe County","Ohio"
"65","2017","Monroe County","Ohio"
"5039","2015","Montgomery County","Ohio"
"5652","2016","Montgomery County","Ohio"
"6455","2017","Montgomery County","Ohio"
"78","2015","Morgan County","Ohio"
"75","2016","Morgan County","Ohio"
"101","2017","Morgan County","Ohio"
"372","2015","Morrow County","Ohio"
"402","2016","Morrow County","Ohio"
"397","2017","Morrow County","Ohio"
"787","2015","Muskingum County","Ohio"
"834","2016","Muskingum County","Ohio"
"903","2017","Muskingum County","Ohio"
"46","2015","Noble County","Ohio"
"47","2016","Noble County","Ohio"
"54","2017","Noble County","Ohio"
"342","2015","Ottawa County","Ohio"
"417","2016","Ottawa County","Ohio"
"429","2017","Ottawa County","Ohio"
"137","2015","Paulding County","Ohio"
"152","2016","Paulding County","Ohio"
"193","2017","Paulding County","Ohio"
"256","2015","Perry County","Ohio"
"305","2016","Perry County","Ohio"
"337","2017","Perry County","Ohio"
"629","2015","Pickaway County","Ohio"
"735","2016","Pickaway County","Ohio"
"806","2017","Pickaway County","Ohio"
"139","2015","Pike County","Ohio"
"224","2016","Pike County","Ohio"
"223","2017","Pike County","Ohio"
"1533","2015","Portage County","Ohio"
"1586","2016","Portage County","Ohio"
"1778","2017","Portage County","Ohio"
"405","2015","Preble County","Ohio"
"433","2016","Preble County","Ohio"
"451","2017","Preble County","Ohio"
"206","2015","Putnam County","Ohio"
"309","2016","Putnam County","Ohio"
"280","2017","Putnam County","Ohio"
"968","2015","Richland County","Ohio"
"1088","2016","Richland County","Ohio"
"1285","2017","Richland County","Ohio"
"632","2015","Ross County","Ohio"
"787","2016","Ross County","Ohio"
"799","2017","Ross County","Ohio"
"392","2015","Sandusky County","Ohio"
"448","2016","Sandusky County","Ohio"
"458","2017","Sandusky County","Ohio"
"437","2015","Scioto County","Ohio"
"509","2016","Scioto County","Ohio"
"521","2017","Scioto County","Ohio"
"362","2015","Seneca County","Ohio"
"405","2016","Seneca County","Ohio"
"417","2017","Seneca County","Ohio"
"384","2015","Shelby County","Ohio"
"432","2016","Shelby County","Ohio"
"465","2017","Shelby County","Ohio"
"3311","2015","Stark County","Ohio"
"3845","2016","Stark County","Ohio"
"4104","2017","Stark County","Ohio"
"5470","2015","Summit County","Ohio"
"6272","2016","Summit County","Ohio"
"6724","2017","Summit County","Ohio"
"1332","2015","Trumbull County","Ohio"
"1578","2016","Trumbull County","Ohio"
"1727","2017","Trumbull County","Ohio"
"613","2015","Tuscarawas County","Ohio"
"631","2016","Tuscarawas County","Ohio"
"633","2017","Tuscarawas County","Ohio"
"1069","2015","Union County","Ohio"
"1160","2016","Union County","Ohio"
"1185","2017","Union County","Ohio"
"211","2015","Van Wert County","Ohio"
"231","2016","Van Wert County","Ohio"
"262","2017","Van Wert County","Ohio"
"73","2015","Vinton County","Ohio"
"88","2016","Vinton County","Ohio"
"99","2017","Vinton County","Ohio"
"3787","2015","Warren County","Ohio"
"4160","2016","Warren County","Ohio"
"4528","2017","Warren County","Ohio"
"418","2015","Washington County","Ohio"
"465","2016","Washington County","Ohio"
"411","2017","Washington County","Ohio"
"1033","2015","Wayne County","Ohio"
"1023","2016","Wayne County","Ohio"
"1058","2017","Wayne County","Ohio"
"357","2015","Williams County","Ohio"
"412","2016","Williams County","Ohio"
"406","2017","Williams County","Ohio"
"1457","2015","Wood County","Ohio"
"1637","2016","Wood County","Ohio"
"1590","2017","Wood County","Ohio"
"171","2015","Wyandot County","Ohio"
"181","2016","Wyandot County","Ohio"
"155","2017","Wyandot County","Ohio"
"35","2015","","Oklahoma"
"19","2016","","Oklahoma"
"4","2017","","Oklahoma"
"65","2015","Adair County","Oklahoma"
"75","2016","Adair County","Oklahoma"
"79","2017","Adair County","Oklahoma"
"10","2015","Alfalfa County","Oklahoma"
"21","2016","Alfalfa County","Oklahoma"
"26","2017","Alfalfa County","Oklahoma"
"34","2015","Atoka County","Oklahoma"
"36","2016","Atoka County","Oklahoma"
"38","2017","Atoka County","Oklahoma"
"26","2015","Beaver County","Oklahoma"
"15","2016","Beaver County","Oklahoma"
"24","2017","Beaver County","Oklahoma"
"120","2015","Beckham County","Oklahoma"
"128","2016","Beckham County","Oklahoma"
"166","2017","Beckham County","Oklahoma"
"41","2015","Blaine County","Oklahoma"
"36","2016","Blaine County","Oklahoma"
"37","2017","Blaine County","Oklahoma"
"345","2015","Bryan County","Oklahoma"
"382","2016","Bryan County","Oklahoma"
"411","2017","Bryan County","Oklahoma"
"125","2015","Caddo County","Oklahoma"
"89","2016","Caddo County","Oklahoma"
"122","2017","Caddo County","Oklahoma"
"2354","2015","Canadian County","Oklahoma"
"2614","2016","Canadian County","Oklahoma"
"2708","2017","Canadian County","Oklahoma"
"464","2015","Carter County","Oklahoma"
"423","2016","Carter County","Oklahoma"
"408","2017","Carter County","Oklahoma"
"297","2015","Cherokee County","Oklahoma"
"332","2016","Cherokee County","Oklahoma"
"328","2017","Cherokee County","Oklahoma"
"33","2015","Choctaw County","Oklahoma"
"33","2016","Choctaw County","Oklahoma"
"53","2017","Choctaw County","Oklahoma"
"2","2015","Cimarron County","Oklahoma"
"2","2016","Cimarron County","Oklahoma"
"6","2017","Cimarron County","Oklahoma"
"3334","2015","Cleveland County","Oklahoma"
"3682","2016","Cleveland County","Oklahoma"
"3565","2017","Cleveland County","Oklahoma"
"15","2015","Coal County","Oklahoma"
"11","2016","Coal County","Oklahoma"
"13","2017","Coal County","Oklahoma"
"884","2015","Comanche County","Oklahoma"
"931","2016","Comanche County","Oklahoma"
"860","2017","Comanche County","Oklahoma"
"27","2015","Cotton County","Oklahoma"
"33","2016","Cotton County","Oklahoma"
"31","2017","Cotton County","Oklahoma"
"51","2015","Craig County","Oklahoma"
"62","2016","Craig County","Oklahoma"
"57","2017","Craig County","Oklahoma"
"637","2015","Creek County","Oklahoma"
"660","2016","Creek County","Oklahoma"
"703","2017","Creek County","Oklahoma"
"216","2015","Custer County","Oklahoma"
"189","2016","Custer County","Oklahoma"
"192","2017","Custer County","Oklahoma"
"244","2015","Delaware County","Oklahoma"
"277","2016","Delaware County","Oklahoma"
"300","2017","Delaware County","Oklahoma"
"16","2015","Dewey County","Oklahoma"
"23","2016","Dewey County","Oklahoma"
"17","2017","Dewey County","Oklahoma"
"21","2015","Ellis County","Oklahoma"
"24","2016","Ellis County","Oklahoma"
"29","2017","Ellis County","Oklahoma"
"611","2015","Garfield County","Oklahoma"
"663","2016","Garfield County","Oklahoma"
"621","2017","Garfield County","Oklahoma"
"128","2015","Garvin County","Oklahoma"
"139","2016","Garvin County","Oklahoma"
"156","2017","Garvin County","Oklahoma"
"583","2015","Grady County","Oklahoma"
"542","2016","Grady County","Oklahoma"
"598","2017","Grady County","Oklahoma"
"21","2015","Grant County","Oklahoma"
"14","2016","Grant County","Oklahoma"
"10","2017","Grant County","Oklahoma"
"20","2015","Greer County","Oklahoma"
"25","2016","Greer County","Oklahoma"
"28","2017","Greer County","Oklahoma"
"10","2015","Harmon County","Oklahoma"
"9","2016","Harmon County","Oklahoma"
"12","2017","Harmon County","Oklahoma"
"17","2015","Harper County","Oklahoma"
"20","2016","Harper County","Oklahoma"
"13","2017","Harper County","Oklahoma"
"42","2015","Haskell County","Oklahoma"
"48","2016","Haskell County","Oklahoma"
"41","2017","Haskell County","Oklahoma"
"71","2015","Hughes County","Oklahoma"
"52","2016","Hughes County","Oklahoma"
"67","2017","Hughes County","Oklahoma"
"190","2015","Jackson County","Oklahoma"
"225","2016","Jackson County","Oklahoma"
"243","2017","Jackson County","Oklahoma"
"28","2015","Jefferson County","Oklahoma"
"33","2016","Jefferson County","Oklahoma"
"27","2017","Jefferson County","Oklahoma"
"53","2015","Johnston County","Oklahoma"
"49","2016","Johnston County","Oklahoma"
"53","2017","Johnston County","Oklahoma"
"217","2015","Kay County","Oklahoma"
"200","2016","Kay County","Oklahoma"
"323","2017","Kay County","Oklahoma"
"143","2015","Kingfisher County","Oklahoma"
"126","2016","Kingfisher County","Oklahoma"
"132","2017","Kingfisher County","Oklahoma"
"48","2015","Kiowa County","Oklahoma"
"39","2016","Kiowa County","Oklahoma"
"45","2017","Kiowa County","Oklahoma"
"33","2015","Latimer County","Oklahoma"
"42","2016","Latimer County","Oklahoma"
"40","2017","Latimer County","Oklahoma"
"325","2015","Le Flore County","Oklahoma"
"332","2016","Le Flore County","Oklahoma"
